CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
168728	R -3 c H	(La0.7 Pb0.3) (Mn0.94 V0.06) O3	LaAlO3	Zainuddin, M.A.I.; Rozilah, R.; Ibrahim, N.; Mohamed, Z.	5.5268 5.5268 13.423 90. 90. 120.	355.08	293.00	0.101325	2024	-1	
168729	R -3 c H	(La0.7 Pb0.3) (Mn0.92 V0.08) O3	LaAlO3	Zainuddin, M.A.I.; Rozilah, R.; Ibrahim, N.; Mohamed, Z.	5.5182 5.5182 13.402 90. 90. 120.	353.42	293.00	0.101325	2024	-1	
168730	R -3 c H	(La0.7 Pb0.3) (Mn0.9 V0.1) O3	LaAlO3	Zainuddin, M.A.I.; Rozilah, R.; Ibrahim, N.; Mohamed, Z.	5.5186 5.5186 13.403 90. 90. 120.	353.50	293.00	0.101325	2024	-1	
169086	R -3 m H	(Li0.99 Ni0.01) (Li0.01 Ni0.09 Mn0.1 Co0.8) O2	α−NaFeO2	Saadoune, I.; Labrini, M.; Yahya, M.; Almaggoussi, A.; Ehrenberg, H.	2.8274(1) 2.8274(1) 14.1397(2) 90. 90. 120.	97.89	293.00	0.101325	2010	-1	
169087	R -3 m H	(Li0.92 Ni0.01) (Ni0.09 Mn0.1 Co0.8) O2	α−NaFeO2	Saadoune, I.; Labrini, M.; Yahya, M.; Almaggoussi, A.; Ehrenberg, H.	2.8163(1) 2.8163(1) 14.1803(1) 90. 90. 120.	97.40	293.00	0.101325	2010	-1	
169088	R -3 m H	(Li0.82 Ni0.01) (Ni0.09 Mn0.1 Co0.8) O2	α−NaFeO2	Saadoune, I.; Labrini, M.; Yahya, M.; Almaggoussi, A.; Ehrenberg, H.	2.8099(2) 2.8099(2) 14.2483(2) 90. 90. 120.	97.43	293.00	0.101325	2010	-1	
169089	R -3 m H	(Li0.78 Ni0.01) (Ni0.09 Mn0.1 Co0.8) O2	α−NaFeO2	Saadoune, I.; Labrini, M.; Yahya, M.; Almaggoussi, A.; Ehrenberg, H.	2.8083(1) 2.8083(1) 14.3385(2) 90. 90. 120.	97.93	293.00	0.101325	2010	-1	
169090	R -3 m H	(Li0.68 Ni0.01) (Ni0.09 Mn0.1 Co0.8) O2	α−NaFeO2	Saadoune, I.; Labrini, M.; Yahya, M.; Almaggoussi, A.; Ehrenberg, H.	2.8149(1) 2.8149(1) 14.3681(1) 90. 90. 120.	98.60	293.00	0.101325	2010	-1	
169104	R -3 m H	(Li0.991 Ni0.009) (Li0.069 Ni0.304 Mn0.313 Co0.314) O2	α−NaFeO2	Luo Wen Bin; Li Xin Hai; Dahn, J.R.	2.8575(2) 2.8575(2) 14.2192(15) 90. 90. 120.	100.55	293.00	0.101325	2010	-1	
171755	P -3 m 1	Li0.04 Co0.333 Ni0.333 Mn0.333 O2	TlCdS2	Yin, S.-C.; Rho, Y.-H.; Swainson, I.; Nazar, L.F.	2.8269(4) 2.8269(4) 4.4894(6) 90. 90. 120.	31.07	293.00	0.101325	2006	-1	
173154	R 3 2 H	(Zn (H2 O)3)3 (Mn Mo9 O32) (H2 O)4		Tan Hua Qiao; Li Yang Guang; Zhang Zhi Ming; Qin Chao; Wang Xinlong; Wang En Bo; Su Zhong Min	15.6460(4) 15.6460(4) 12.5656(7) 90.00 90.00 120.00	2663.92	293.00	0.101325	2007	-1	
173155	R 3 2 H	(Zn (H2 O)3)3 (Mn Mo9 O32) (H2 O)4		Tan Hua Qiao; Li Yang Guang; Zhang Zhi Ming; Qin Chao; Wang Xinlong; Wang En Bo; Su Zhong Min	15.6562(4) 15.6562(4) 12.5757(7) 90.00 90.00 120.00	2669.53	293.00	0.101325	2007	-1	
173156	R 3 2 H	(N H4)6 (Mn Mo9 O32) (H2 O)6		Tan Hua Qiao; Li Yang Guang; Zhang Zhi Ming; Qin Chao; Wang Xinlong; Wang En Bo; Su Zhong Min	15.957(2) 15.957(2) 12.415(3) 90.00 90.00 120.00	2737.66	150.00	0.101325	2007	-1	
173400	R 3 2 H	(Mn (H2 O)4) (Co Mo9 O27 (O H)5) (H2 O)7		Oreshkina, A.V.; Rabadanov, M.Kh.; Ivanova, A.G.; Kaziev, G.Z.	15.926(1) 15.926(1) 12.363(1) 90. 90. 120.	2715.61	293.00	0.101325	2007	-1	
174486	R -3 c H	(La0.7 Ca0.1 Ag0.2) (Mn O3)	LaAlO3	Lakshmi, Y.K.; Reddy, P.V.	5.515(5) 5.515(5) 13.353(8) 90. 90. 120.	351.72	293.00	0.101325	2010	-1	
176908	R -3 m H	Li Ni0.9 Co0.05 Mn0.05 O2	α−NaFeO2	Huang, Hao; Zhu, Hongjian; Gao, Jian; Wang, Jiantao; Shao, Minhua; Zhou, Weidong	2.875 2.875 14.199 90. 90. 120.	101.64	293.00	0.101325	2024	-1	
176909	R -3 m H	Li Ni0.9 Co0.05 Mn0.05 O2	α−NaFeO2	Huang, Hao; Zhu, Hongjian; Gao, Jian; Wang, Jiantao; Shao, Minhua; Zhou, Weidong	2.877 2.877 14.203 90. 90. 120.	101.81	293.00	0.101325	2024	-1	
176910	R -3 m H	Li Ni0.9 Co0.05 Mn0.05 O2	α−NaFeO2	Huang, Hao; Zhu, Hongjian; Gao, Jian; Wang, Jiantao; Shao, Minhua; Zhou, Weidong	2.878 2.878 14.206 90. 90. 120.	101.90	293.00	0.101325	2024	-1	
176911	R -3 m H	Li Ni0.9 Co0.05 Mn0.05 O2	α−NaFeO2	Huang, Hao; Zhu, Hongjian; Gao, Jian; Wang, Jiantao; Shao, Minhua; Zhou, Weidong	2.879 2.879 14.217 90. 90. 120.	102.05	293.00	0.101325	2024	-1	
176912	R -3 m H	Li Ni0.9 Co0.05 Mn0.05 O2	α−NaFeO2	Huang, Hao; Zhu, Hongjian; Gao, Jian; Wang, Jiantao; Shao, Minhua; Zhou, Weidong	2.880 2.880 14.221 90. 90. 120.	102.15	293.00	0.101325	2024	-1	
176926	R -3 m H	Li Ni0.83 Co0.07 Mn0.1 O2	α−NaFeO2	Li, Jing; Yang, Hui; Deng, Qiang; Li, Wanming; Zhang, Qimeng; Zhang, Zihan; Chu, Youqi; Yang, Chenghao	2.8751(1) 2.8751(1) 14.2058(10) 90. 90. 120.	101.70	293.00	0.101325	2024	-1	
177052	R -3 m H	Li Ni0.72 Co0.05 Mn0.23 O2	α−NaFeO2	Yan, Hua; Luo, Yu-hong; Lei, Ying; Pan, Qing-lin; Zheng, Jun-chao	2.8755 2.8755 14.2282 90. 90. 120.	101.88	293.00	0.101325	2024	-1	
177063	R -3 m H	Na (Ni0.33 Fe0.33 Mn0.33) O2	α−NaFeO2	Wang, Wenxu; Sun, Yue; Wen, Pengcong; Zhou, Yueqiang; Zhang, Dongyun; Chang, Chengkang	2.9822 2.9822 16.0512 90. 90. 120.	123.63	293.00	0.101325	2024	-1	
178029	R 3 2 H	Ni3 (Mn Mo9 O32) (H2 O)11.5		Tan, Huaqiao; Li, Yangguang; Chen, Weilin; Yan, Aixue; Liu, Ding; Wang, Enbo	15.706(2) 15.706(2) 12.462(3) 90.00 90.00 120.00	2662.25	293.00	0.101325	2012	-1	
178516	P -3 1 m	Gd (Ge0.485 Mn0.015 Sb0.5)2 O6	PbSb2O6	Liu, Yujia; Li, Zhongfa; Zhang, Wenjun; Yan, Xinyue; Guo, Peng; Yan, Jiayi	5.090 5.090 4.975 90. 90. 120.	111.62	293.00	0.101325	2024	-1	
181320	R 3 c H	(Bi0.9 Ba0.1) (Fe0.9 Mn0.1) O3	LiNbO3	Varshney, D.; Kumar, A.; Verma, K.	5.5815 5.5815 13.818 90. 90. 120.	372.80	293.00	0.101325	2011	-1	
182445	R -3 m H	(Li0.981 Ni0.019) ((Li0.019 Ni0.031 Mn0.05 Co0.9) O2)	α−NaFeO2	Rodrigues, I.; Wontcheu, J.; MacNeil, D.D.	2.823 2.823 14.07 90. 90. 120.	97.11	293.00	0.101325	2011	-1	
182446	R -3 m H	(Li0.983 Ni0.017) ((Li0.017 Ni0.033 Mn0.05 Co0.9) O2)	α−NaFeO2	Rodrigues, I.; Wontcheu, J.; MacNeil, D.D.	2.819 2.819 14.09 90. 90. 120.	96.97	293.00	0.101325	2011	-1	
182447	R -3 m H	(Li0.985 Ni0.015) ((Li0.0157 Ni0.035 Mn0.05 Co0.9) O2)	α−NaFeO2	Rodrigues, I.; Wontcheu, J.; MacNeil, D.D.	2.821 2.821 14.05 90. 90. 120.	96.83	293.00	0.101325	2011	-1	
182448	R -3 m H	(Li0.957 Ni0.043) ((Li0.043 Ni0.107 Mn0.15 Co0.7) O2)	α−NaFeO2	Rodrigues, I.; Wontcheu, J.; MacNeil, D.D.	2.842 2.842 14.17 90. 90. 120.	99.12	293.00	0.101325	2011	-1	
182449	R -3 m H	(Li0.951 Ni0.049) ((Li0.049 Ni0.101 Mn0.15 Co0.7) O2)	α−NaFeO2	Rodrigues, I.; Wontcheu, J.; MacNeil, D.D.	2.837 2.837 14.15 90. 90. 120.	98.63	293.00	0.101325	2011	-1	
182450	R -3 m H	(Li0.949 Ni0.051) ((Li0.051 Ni0.099 Mn0.15 Co0.7) O2)	α−NaFeO2	Rodrigues, I.; Wontcheu, J.; MacNeil, D.D.	2.837 2.837 14.19 90. 90. 120.	98.91	293.00	0.101325	2011	-1	
182451	R -3 m H	(Li0.95 Ni0.05) ((Li0.05 Ni0.25 Mn0.30 Co0.4) O2)	α−NaFeO2	Rodrigues, I.; Wontcheu, J.; MacNeil, D.D.	2.855 2.855 14.28 90. 90. 120.	100.80	293.00	0.101325	2011	-1	
182452	R -3 m H	(Li0.948 Ni0.052) ((Li0.052 Ni0.248 Mn0.30 Co0.4) O2)	α−NaFeO2	Rodrigues, I.; Wontcheu, J.; MacNeil, D.D.	2.857 2.857 14.22 90. 90. 120.	100.52	293.00	0.101325	2011	-1	
182453	R -3 m H	(Li0.942 Ni0.058) ((Li0.058 Ni0.242 Mn0.30 Co0.4) O2)	α−NaFeO2	Rodrigues, I.; Wontcheu, J.; MacNeil, D.D.	2.863 2.863 14.34 90. 90. 120.	101.79	293.00	0.101325	2011	-1	
182454	R -3 m H	(Li0.926 Ni0.074) ((Li0.074 Ni0.376 Mn0.45 Co0.1) O2)	α−NaFeO2	Rodrigues, I.; Wontcheu, J.; MacNeil, D.D.	2.880 2.880 14.31 90. 90. 120.	102.79	293.00	0.101325	2011	-1	
182455	R -3 m H	(Li0.914 Ni0.086) ((Li0.086 Ni0.364 Mn0.45 Co0.1) O2)	α−NaFeO2	Rodrigues, I.; Wontcheu, J.; MacNeil, D.D.	2.878 2.878 14.28 90. 90. 120.	102.43	293.00	0.101325	2011	-1	
182456	R -3 m H	(Li0.912 Ni0.088) ((Li0.088 Ni0.362 Mn0.45 Co0.1) O2)	α−NaFeO2	Rodrigues, I.; Wontcheu, J.; MacNeil, D.D.	2.880 2.880 14.51 90. 90. 120.	104.23	293.00	0.101325	2011	-1	
184449	R -3 m H	Li Ni0.358 Mn0.358 Co0.283 O2	α−NaFeO2	Ben-Kamel, K.; Amdouni, N.; Mauger, A.; Julien, C.M.	2.8698(1) 2.8698(1) 14.258(6) 90. 90. 120.	101.69	293.00	0.101325	2012	-1	
184450	R -3 m H	Li Ni0.383 Mn0.383 Co0.233 O2	α−NaFeO2	Ben-Kamel, K.; Amdouni, N.; Mauger, A.; Julien, C.M.	2.8734(2) 2.8734(2) 14.265(0) 90. 90. 120.	102.00	293.00	0.101325	2012	-1	
184451	R -3 m H	Li Ni0.408 Mn0.408 Co0.183 O2	α−NaFeO2	Ben-Kamel, K.; Amdouni, N.; Mauger, A.; Julien, C.M.	2.8796(3) 2.8796(3) 14.275(8) 90. 90. 120.	102.51	293.00	0.101325	2012	-1	
184452	R -3 m H	Li Ni0.333 Mn0.333 Co0.333 O2	α−NaFeO2	Ben-Kamel, K.; Amdouni, N.; Mauger, A.; Julien, C.M.	2.8650(1) 2.8650(1) 14.252(3) 90. 90. 120.	101.31	293.00	0.101325	2012	-1	
184697	R -3 m H	(Li0.932 Ni0.068) (Ni0.8 Co0.1 Mn0.1) O2	α−NaFeO2	Zhang Bao; Li Lingjun; Zheng Junchao	2.8720 2.8720 14.1979 90. 90. 120.	101.42	293.00	0.101325	2012	-1	
184734	R -3 m H	Na (Ni0.33 Mn0.33 Co0.33) O2	α−NaFeO2	Sathiya, M.; Hemalatha, K.; Ramesha, K.; Tarascon, J.-M.; Prakash, A.S.	2.9624(7) 2.9624(7) 16.1020(6) 90. 90. 120.	122.38	293.00	0.101325	2012	-1	
184736	R 3 m H	Na0.8 (Ni0.33 Mn0.33 Co0.33) O2	CuCrSe2	Sathiya, M.; Hemalatha, K.; Ramesha, K.; Tarascon, J.-M.; Prakash, A.S.	2.8479(6) 2.8479(6) 16.6093(3) 90. 90. 120.	116.66	293.00	0.101325	2012	-1	
185121	R -3 c H	(La0.75 Sr0.25) (Mn0.5 Cr0.5 O3)	LaAlO3	Quarez, E.; Kravchyk, K.V.; Joubert, O.	5.5094(1) 5.5094(1) 13.3253(2) 90. 90. 120.	350.28	293.00	0.101325	2012	-1	
185544	R -3 m H	(Li0.987 Ni0.013) (Li0.044 Ni0.310 Co0.323 Mn0.323) O2	α−NaFeO2	Luo Wenbin; Dahn, J.R.	2.857 2.857 14.215 90. 90. 120.	100.48	293.00	0.101325	2011	-1	
185843	R -3 c H	(La0.67 Ba0.33) (Mn0.98 Cr0.02 O3)	LaAlO3	Oumezzine, Ma.; Pena, O.; Kallel, S.; Guoizouarn, T.; Oumezzine, Mo.	5.5316(1) 5.5316(1) 13.5004(2) 90. 90. 120.	357.75	293.00	0.101325	2012	-1	
185844	R -3 c H	(La0.67 Ba0.33) (Mn0.95 Cr0.05 O3)	LaAlO3	Oumezzine, Ma.; Pena, O.; Kallel, S.; Guoizouarn, T.; Oumezzine, Mo.	5.5314(1) 5.5314(1) 13.4994(2) 90. 90. 120.	357.70	293.00	0.101325	2012	-1	
185845	R -3 c H	(La0.67 Ba0.33) (Mn0.9 Cr0.1 O3)	LaAlO3	Oumezzine, Ma.; Pena, O.; Kallel, S.; Guoizouarn, T.; Oumezzine, Mo.	5.5315(1) 5.5315(1) 13.4922(3) 90. 90. 120.	357.52	293.00	0.101325	2012	-1	
185869	R -3 c H	(La0.67 Ba0.33) (Mn0.9 Cr0.1) O3	LaAlO3	Oumezzine, Ma.; Pena, O.; Guizouarn, T.; Lebullenger, R.; Oumezzine, Mo.	5.5371(2) 5.5371(2) 13.4934(4) 90. 90. 120.	358.28	293.00	0.101325	2012	-1	
185870	R -3 c H	(La0.67 Ba0.33) (Mn0.9 Cr0.1) O3	LaAlO3	Oumezzine, Ma.; Pena, O.; Guizouarn, T.; Lebullenger, R.; Oumezzine, Mo.	5.5365(1) 5.5365(1) 13.4872(3) 90. 90. 120.	358.03	293.00	0.101325	2012	-1	
185871	R -3 c H	(La0.67 Ba0.33) (Mn0.9 Cr0.1) O3	LaAlO3	Oumezzine, Ma.; Pena, O.; Guizouarn, T.; Lebullenger, R.; Oumezzine, Mo.	5.5315(1) 5.5315(1) 13.4921(3) 90. 90. 120.	357.52	293.00	0.101325	2012	-1	
186843	R -3 m H	(Li0.975 Ni0.025) (Co0.33 Ni0.309 Li0.025 Mn0.33) O2	α−NaFeO2	Song, Bohang; Lai, Man On; Lu, Li	2.85300 2.85300 14.23900 90. 90. 120.	100.37	293.00	0.101325	2012	-1	
187308	R -3 c H	(La0.8 Ba0.2) ((Mn0.95 Fe0.05) O3)	LaAlO3	Ghodhbane, S.; Dhahri, A.; Dhahri, N.; Hlil, E.K.; Dhahri, J.	5.5537(2) 5.5537(2) 13.4833(4) 90. 90. 120.	360.16	293.00	0.101325	2013	-1	
187309	R -3 c H	(La0.8 Ba0.2) ((Mn0.9 Fe0.1) O3)	LaAlO3	Ghodhbane, S.; Dhahri, A.; Dhahri, N.; Hlil, E.K.; Dhahri, J.	5.5539(2) 5.5539(2) 13.4834(4) 90. 90. 120.	360.19	293.00	0.101325	2013	-1	
187645	R -3 c H	(La0.6 Sr0.2 Ba0.2) (Mn O3)	LaAlO3	M'nassri, R.; Cheikhrouhou-Koubaa, W.; Chniba Boudjada, N.; Cheikhrouhou, A.	5.496(1) 5.496(1) 13.471(7) 90. 90. 120.	352.39	293.00	0.101325	2013	-1	
187646	R -3 c H	(La0.6 Sr0.2 Ba0.15) (Mn O3)	LaAlO3	M'nassri, R.; Cheikhrouhou-Koubaa, W.; Chniba Boudjada, N.; Cheikhrouhou, A.	5.509(9) 5.509(9) 13.407(3) 90. 90. 120.	352.38	293.00	0.101325	2013	-1	
187647	R -3 c H	(La0.6 Sr0.2 Ba0.1) (Mn O3)	LaAlO3	M'nassri, R.; Cheikhrouhou-Koubaa, W.; Chniba Boudjada, N.; Cheikhrouhou, A.	5.510(2) 5.510(2) 13.388(1) 90. 90. 120.	352.01	293.00	0.101325	2013	-1	
187648	R -3 c H	(La0.6 Sr0.2 Ba0.05) (Mn O3)	LaAlO3	M'nassri, R.; Cheikhrouhou-Koubaa, W.; Chniba Boudjada, N.; Cheikhrouhou, A.	5.514(6) 5.514(6) 13.374(6) 90. 90. 120.	352.15	293.00	0.101325	2013	-1	
188206	R -3 c H	(La0.7 Sr0.3) (Mn0.9 Ti0.1) O3	LaAlO3	Aksenova, T.V.; Gavrilova, L.Ya.; Cherepanov, V.A.	5.520(1) 5.520(1) 13.362(1) 90. 90. 120.	352.60	293.00	0.101325	2012	-1	
188207	R -3 c H	(La0.7 Sr0.3) (Mn0.9 Ti0.1) O3	LaAlO3	Aksenova, T.V.; Gavrilova, L.Ya.; Cherepanov, V.A.	5.541(1) 5.541(1) 13.479(4) 90. 90. 120.	358.40	813.00	0.101325	2012	-1	
188208	R -3 c H	(La0.7 Sr0.3) (Mn0.9 Cr0.1) O3	LaAlO3	Aksenova, T.V.; Gavrilova, L.Ya.; Cherepanov, V.A.	5.497(1) 5.497(1) 13.341(2) 90. 90. 120.	349.12	298.00	0.101325	2012	-1	
188209	R -3 c H	(La0.7 Sr0.3) (Mn0.9 Cr0.1) O3	LaAlO3	Aksenova, T.V.; Gavrilova, L.Ya.; Cherepanov, V.A.	5.503(1) 5.503(1) 13.544(6) 90. 90. 120.	355.20	703.00	0.101325	2012	-1	
188210	R -3 c H	(La0.7 Sr0.3) (Mn0.9 Fe0.1) O3	LaAlO3	Aksenova, T.V.; Gavrilova, L.Ya.; Cherepanov, V.A.	5.513(1) 5.513(1) 13.374(4) 90. 90. 120.	352.02	298.00	0.101325	2012	-1	
188211	R -3 c H	(La0.7 Sr0.3) (Mn0.9 Fe0.1) O3	LaAlO3	Aksenova, T.V.; Gavrilova, L.Ya.; Cherepanov, V.A.	5.535(1) 5.535(1) 13.467(3) 90. 90. 120.	357.30	813.00	0.101325	2012	-1	
188212	R -3 c H	(La0.7 Sr0.3) (Mn0.9 Cu0.1) O3	LaAlO3	Aksenova, T.V.; Gavrilova, L.Ya.; Cherepanov, V.A.	5.498(1) 5.498(1) 13.329(3) 90. 90. 120.	348.93	298.00	0.101325	2012	-1	
188213	R -3 c H	(La0.7 Sr0.3) (Mn0.9 Cu0.1) O3	LaAlO3	Aksenova, T.V.; Gavrilova, L.Ya.; Cherepanov, V.A.	5.516(1) 5.516(1) 13.422(4) 90. 90. 120.	353.67	703.00	0.101325	2012	-1	
188649	R -3 m H	Li (Li0.134 Mn0.470 Ni0.257 Co0.138) O2	α−NaFeO2	Xinhui Zhang; Dong Luo; Guangshe Li; Jing Zheng; Chuang Yu; Xiangfeng Guan; Chaochao Fu; Xiangdong Huang; Liping Li	2.860(7) 2.860(7) 14.245(2) 90. 90. 120.	100.91	293.00	0.101325	2013	-1	
188650	R -3 m H	Li (Li0.137 Mn0.473 Ni0.252 Co0.137) O2	α−NaFeO2	Xinhui Zhang; Dong Luo; Guangshe Li; Jing Zheng; Chuang Yu; Xiangfeng Guan; Chaochao Fu; Xiangdong Huang; Liping Li	2.857(5) 2.857(5) 14.238(3) 90. 90. 120.	100.65	293.00	0.101325	2013	-1	
188651	R -3 m H	Li (Li0.149 Mn0.467 Ni0.246 Co0.137) O2	α−NaFeO2	Xinhui Zhang; Dong Luo; Guangshe Li; Jing Zheng; Chuang Yu; Xiangfeng Guan; Chaochao Fu; Xiangdong Huang; Liping Li	2.858(6) 2.858(6) 14.244(5) 90. 90. 120.	100.76	293.00	0.101325	2013	-1	
188652	R -3 m H	Li (Li0.136 Mn0.467 Ni0.258 Co0.139) O2	α−NaFeO2	Xinhui Zhang; Dong Luo; Guangshe Li; Jing Zheng; Chuang Yu; Xiangfeng Guan; Chaochao Fu; Xiangdong Huang; Liping Li	2.859(8) 2.859(8) 14.246(1) 90. 90. 120.	100.84	293.00	0.101325	2013	-1	
188746	R -3 c H	(La0.67 Sr0.33) ((Mn0.95 Ni0.05) O3)	LaAlO3	Reshmi, C.P.; Savitha Pillai, S.; Suresh, K.G.; Varma, Manoj Raama	5.49307(4) 5.49307(4) 13.3414(2) 90. 90. 120.	348.63	293.00	0.101325	2013	-1	
188747	R -3 c H	(La0.67 Sr0.33) ((Mn0.9 Ni0.1) O3)	LaAlO3	Reshmi, C.P.; Savitha Pillai, S.; Suresh, K.G.; Varma, Manoj Raama	5.48913(7) 5.48913(7) 13.3323(2) 90. 90. 120.	347.89	293.00	0.101325	2013	-1	
188748	R -3 c H	(La0.67 Sr0.33) ((Mn0.67 Ni0.33) O3)	LaAlO3	Reshmi, C.P.; Savitha Pillai, S.; Suresh, K.G.; Varma, Manoj Raama	5.4621(1) 5.4621(1) 13.2819(5) 90. 90. 120.	343.17	293.00	0.101325	2013	-1	
188961	R -3 c H	(La0.67 Sr0.33) (Mn0.97 Co0.03) O3	LaAlO3	Reshmi, C.P.; Savitha Pillai, S.; Vasundhara, M.; Raji, G.R.; Suresh, K.G.; Raama Varma, Manoj	5.4993(1) 5.4993(1) 13.3543(2) 90. 90. 120.	349.76	293.00	0.101325	2013	-1	
188962	R -3 c H	(La0.67 Sr0.33) (Mn0.95 Co0.05) O3	LaAlO3	Reshmi, C.P.; Savitha Pillai, S.; Vasundhara, M.; Raji, G.R.; Suresh, K.G.; Raama Varma, Manoj	5.4980(1) 5.4980(1) 13.3486(3) 90. 90. 120.	349.44	293.00	0.101325	2013	-1	
188963	R -3 c H	(La0.67 Sr0.33) (Mn0.9 Co0.1) O3	LaAlO3	Reshmi, C.P.; Savitha Pillai, S.; Vasundhara, M.; Raji, G.R.; Suresh, K.G.; Raama Varma, Manoj	5.4975(2) 5.4975(2) 13.3465(6) 90. 90. 120.	349.32	293.00	0.101325	2013	-1	
189020	R -3 c H	(La0.644 Sr0.129 Nd0.129 Mn0.099) Mn0.97 O3	LaAlO3	Li, Yanfeng; Ji, Denghui; Liu, Shaopeng; Tang, Guide; Li, Zhuangzhi; Yao, Yuxi; Hou, Denglu; Zhu, Minggang	5.514(8) 5.514(8) 13.357(6) 90. 90. 120.	351.70	293.00	0.101325	2012	-1	
190190	R -3 c H	(La0.7 Sr0.3) ((Mn0.98 Cr0.02) O3)	LaAlO3	Yanchevskii, O.Z.; Belous, A.G.; Tovstolytkin, A.I.; V'yunov, O.I.; Durilin, D.A.	5.5121(5) 5.5121(5) 13.3303(3) 90. 90. 120.	350.75	293.00	0.101325	2006	-1	
190191	R -3 c H	(La0.7 Sr0.3) ((Mn0.96 Cr0.04) O3)	LaAlO3	Yanchevskii, O.Z.; Belous, A.G.; Tovstolytkin, A.I.; V'yunov, O.I.; Durilin, D.A.	5.5120(5) 5.5120(5) 13.3305(7) 90. 90. 120.	350.74	293.00	0.101325	2006	-1	
190192	R -3 c H	(La0.7 Sr0.3) ((Mn0.94 Cr0.06) O3)	LaAlO3	Yanchevskii, O.Z.; Belous, A.G.; Tovstolytkin, A.I.; V'yunov, O.I.; Durilin, D.A.	5.5118(2) 5.5118(2) 13.3284(3) 90. 90. 120.	350.67	293.00	0.101325	2006	-1	
190193	R -3 c H	(La0.7 Sr0.3) ((Mn0.92 Cr0.08) O3)	LaAlO3	Yanchevskii, O.Z.; Belous, A.G.; Tovstolytkin, A.I.; V'yunov, O.I.; Durilin, D.A.	5.5117(2) 5.5117(2) 13.3289(3) 90. 90. 120.	350.67	293.00	0.101325	2006	-1	
190194	R -3 c H	(La0.7 Sr0.3) ((Mn0.9 Cr0.1) O3)	LaAlO3	Yanchevskii, O.Z.; Belous, A.G.; Tovstolytkin, A.I.; V'yunov, O.I.; Durilin, D.A.	5.5115(5) 5.5115(5) 13.3287(7) 90. 90. 120.	350.64	293.00	0.101325	2006	-1	
191288	R -3 H	H0.12 (Zn1.89 Mn0.05) (Si O4)	Be2SiO4	Behal, David; Roeska, Benedikt; Gattermann, Ulf; Reul, Alexander; Park, So-Hyun	13.9468(3) 13.9468(3) 9.3177(1) 90. 90. 120.	1569.60	293.00	0.101325	2014	-1	
191531	R -3 m H	Li (Mn0.375 Ni0.375 Co0.25) O2	α−NaFeO2	Ghanty, C.; Basu, R.N.; Majumder, S.B.	2.866 2.866 14.252 90. 90. 120.	101.38	293.00	0.101325	2014	-1	
191533	R -3 m H	Li (Mn0.375 Ni0.375 Co0.25) O2	α−NaFeO2	Ghanty, C.; Basu, R.N.; Majumder, S.B.	2.845 2.845 14.234 90. 90. 120.	99.78	293.00	0.101325	2014	-1	
191703	R -3 c H	(La0.34 Pr0.33 Ba0.33) (Mn O2.971)	LaAlO3	Lalitha Reddy, G.; Kalyana Lakshmi, Y.; Pavan Kumar, N.; Manjunath Rao, S.; Venugopal Reddy, P.	5.533 5.533 13.519 90. 90. 120.	358.42	293.00	0.101325	2014	-1	
191704	R -3 c H	(La0.34 Nd0.33 Ba0.33) (Mn O2.977)	LaAlO3	Lalitha Reddy, G.; Kalyana Lakshmi, Y.; Pavan Kumar, N.; Manjunath Rao, S.; Venugopal Reddy, P.	5.529 5.529 13.511 90. 90. 120.	357.69	293.00	0.101325	2014	-1	
191705	R -3 c H	(La0.34 Sm0.33 Ba0.33) (Mn O2.945)	LaAlO3	Lalitha Reddy, G.; Kalyana Lakshmi, Y.; Pavan Kumar, N.; Manjunath Rao, S.; Venugopal Reddy, P.	5.519 5.519 13.486 90. 90. 120.	355.74	293.00	0.101325	2014	-1	
191706	R -3 c H	(La0.34 Gd0.33 Ba0.33) (Mn O3.028)	LaAlO3	Lalitha Reddy, G.; Kalyana Lakshmi, Y.; Pavan Kumar, N.; Manjunath Rao, S.; Venugopal Reddy, P.	5.495 5.495 13.413 90. 90. 120.	350.75	293.00	0.101325	2014	-1	
192477	R -3 m H	Li (Mn0.63 Ni0.24 Co0.13) O2		Choi, Mansoo; Kim, Hyun-Soo; Kim, Jik-Soo; Park, Suk-Joon; Lee, Young Moo; Jin, Bong-Soo	2.8650(4) 2.8650(4) 14.3007(0) 90. 90. 120.	101.66	293.00	0.101325	2014	-1	
192893	R -3 c H	(La0.65 Ca0.30 Ba0.05) (Mn O3)	LaAlO3	Manjunatha, S.O.; Rao, Ashok; Lin, T.Y.; Chang, C.M.; Kuo, Y.K.	5.4602 5.4602 13.3688 90. 90. 120.	345.18	293.00	0.101325	2015	-1	
192894	R -3 c H	(La0.65 Ca0.25 Ba0.1) (Mn O3)	LaAlO3	Manjunatha, S.O.; Rao, Ashok; Lin, T.Y.; Chang, C.M.; Kuo, Y.K.	5.4748 5.4748 13.3947 90. 90. 120.	347.70	293.00	0.101325	2015	-1	
192895	R -3 c H	(La0.65 Ca0.20 Ba0.15) (Mn O3)	LaAlO3	Manjunatha, S.O.; Rao, Ashok; Lin, T.Y.; Chang, C.M.; Kuo, Y.K.	5.4810 5.4810 13.4113 90. 90. 120.	348.92	293.00	0.101325	2015	-1	
