CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
206281	P b c m	Cs Mn (V O3)3 (H2 O)		Zou, Yan-Min; Lan, Xiao-Yun; Ma, Wen; Jin, Jian-Ce; Sun, Hai-Yan; Li, Ji-Long; Feng, Mei-Ling; Huang, Xiao-Ying	6.869(3) 9.873(4) 15.041(6) 90 90 90	1020.04	293.00	0.101325	2021	10	
207098	P n m a	K2 Mn3 (Mo O4)3 (O H)2		Smith Pellizzeri, Tiffany M.; McMillen, Colin D.; Kolis, Joseph W.	18.3294(6) 6.2474(2) 12.4969(4) 90 90 90	1431.03	298.00	0.101325	2019	10	
207100	P n m a	Rb2 Mn3 (Mo O4)3 (O H)2		Smith Pellizzeri, Tiffany M.; McMillen, Colin D.; Kolis, Joseph W.	18.5852(6) 6.2755(3) 12.6668(5) 90 90 90	1477.34	298.00	0.101325	2019	10	
208606	F m m m	Mn V2 F8 (H2 O)2	MnV2F8(H2O)2	Keerthisinghe, Navindra; Morrison, Gregory; Breton, Logan S.; Smith, Mark D.; Zhang, Qiang; Kirkham, Melanie J.; Klepov, Vladislav V.; Zur Loye, Hans-Conrad	7.4781(3) 7.5333(3) 13.0787(6) 90 90 90	736.78	299.60	0.101325	2025	10	
217349	P n m a	La0.67 Sr0.22 Ba0.11 Mn O3	GdFeO3	Ben Hassine, R.; Cherif, W.; Alonso, J.A.; Mompean, F.; Fernández-Díaz, M.T.; Elhalouani, F.	5.4587(6) 7.7177(12) 5.5271(7) 90. 90. 90.	232.85	293.00	0.101325	2015	10	
230046	P n m a	La0.67 Sr0.22 Ba0.11 Mn O3	GdFeO3	Ben Hassine, R.; Cherif, W.; Alonso, J.A.; Mompean, F.J.; Fernandez-Diaz, M.T.	5.4590(6) 7.7173(1) 5.5273(8) 90. 90. 90.	232.86	293.00	0.101325	2017	10	
237159	P n m a	La1.9 Bi0.1 Co Mn O6	GdFeO3	Bai, Yijia; Xia, Yanjie; Li, Hongping; Han, Lin; Wang, Zhongchang; Wu, Xiaojie; Lv, Shuhui; Liu, Xiaojuan; Meng, Jian	5.4903(1) 7.7728(1) 5.5232(1) 90. 90. 90.	235.70	293.00	0.101325	2012	10	
237160	P n m a	La1.8 Bi0.2 Co Mn O6	GdFeO3	Bai, Yijia; Xia, Yanjie; Li, Hongping; Han, Lin; Wang, Zhongchang; Wu, Xiaojie; Lv, Shuhui; Liu, Xiaojuan; Meng, Jian	5.4970(1) 7.7782(1) 5.5232(1) 90. 90. 90.	236.15	293.00	0.101325	2012	10	
237161	P n m a	La1.7 Bi0.3 Co Mn O6	GdFeO3	Bai, Yijia; Xia, Yanjie; Li, Hongping; Han, Lin; Wang, Zhongchang; Wu, Xiaojie; Lv, Shuhui; Liu, Xiaojuan; Meng, Jian	5.5026(1) 7.7834(1) 5.5244(1) 90. 90. 90.	236.60	293.00	0.101325	2012	10	
237823	P 2 a n	Bi6 Mn Ti2 O14 Cl	Bi5PbTi3O14Cl	Liu, S.; Miiller, W.; Liu, Y.; Avdeev, M.; Ling, C.D.	5.5150(4) 5.4939(4) 22.0436(13) 90.0 90.0 90.0	667.89	293.00	0.101325	2012	10	
238512	B 2 c b	(Ce1.56 La0.44) Mn O2 Se2		Wang, Chun-Hai; Ainsworth, Chris M.; Gui, Dong-Yun; McCabe, Emma E.; Tucker, Matthew G.; Evans, Ivana R.; Evans, John S.O.	34.14890(12) 5.68892(4) 18.22496(3) 90.00000 90.00000 90.00000	3540.56	293.00	0.101325	2015	10	
238513	B m a b	(Ce1.56 La0.44) Mn O2 Se2		Wang, Chun-Hai; Ainsworth, Chris M.; Gui, Dong-Yun; McCabe, Emma E.; Tucker, Matthew G.; Evans, Ivana R.; Evans, John S.O.	34.14893(12) 5.68891(4) 18.22496(3) 90.00000 90.00000 90.00000	3540.56	293.00	0.101325	2015	10	
240714	P c c a	Cs (Mn Cl3 (H2 O)2)	CsFeCl3(H2O)2	Massa, W.; Yakubovich, O.V.; Dimitrova, O.V.	9.0307(12) 7.2636(8) 11.4312(13) 90.00 90.00 90.00	749.83	293.00	0.101325	2007	10	
241358	P n m a	(La0.8 Sr0.2) (Mn0.9 Sb0.1) O3	GdFeO3	Karpinsky, D.V.; Troyanchuk, I.O.; Silibin, M.V.; Gavrilov, S.A.; Bushinsky, M.V.; Sikolenko, V.; Sirenko, V.; Tebbens, D.	5.5178(1) 7.8134(2) 5.5585(2) 90. 90. 90.	239.64	2.00	0.101325	2015	10	
241359	P n m a	(La0.7 Sr0.3) (Mn0.85 Sb0.15) O3	GdFeO3	Karpinsky, D.V.; Troyanchuk, I.O.; Silibin, M.V.; Gavrilov, S.A.; Bushinsky, M.V.; Sikolenko, V.; Sirenko, V.; Tebbens, D.	5.5289(1) 7.8260(2) 5.662(2) 90. 90. 90.	244.99	2.00	0.101325	2015	10	
241360	P n m a	(La0.6 Sr0.4) (Mn0.8 Sb0.2) O3	GdFeO3	Karpinsky, D.V.; Troyanchuk, I.O.; Silibin, M.V.; Gavrilov, S.A.; Bushinsky, M.V.; Sikolenko, V.; Sirenko, V.; Tebbens, D.	5.5423(1) 7.8452(2) 5.5753(1) 90. 90. 90.	242.42	2.00	0.101325	2015	10	
245172	I m m a	Mn (Ga F5) (H2 O)2	Fe2F5(H2O)2	Subramanian, M.A.; Marshall, W.J.; Hoffman, R.D.; Sleight, A.W.	7.471(2) 10.735(4) 6.720(2) 90. 90. 90.	538.95	293.00	0.101325	2006	10	
246119	I b m 2	Ca2 (Fe0.9 Mn0.1 Al) O5	Ca2AlFeO5	Carvalho, M.D.; Ferreira, L.P.; Waerenborgh, J.C.; Tsipis, E.V.; Lopes, A.B.; Godinho, M.	5.5481(2) 14.5740(5) 5.3363(2) 90. 90. 90.	431.48	293.00	0.101325	2008	10	
246120	I b m 2	Ca2 (Fe0.8 Mn0.2 Al) O5	Ca2AlFeO5	Carvalho, M.D.; Ferreira, L.P.; Waerenborgh, J.C.; Tsipis, E.V.; Lopes, A.B.; Godinho, M.	5.5373(2) 14.6096(5) 5.3256(2) 90. 90. 90.	430.83	293.00	0.101325	2008	10	
246121	I b m 2	Ca2 (Fe0.7 Mn0.3 Al) O5	Ca2AlFeO5	Carvalho, M.D.; Ferreira, L.P.; Waerenborgh, J.C.; Tsipis, E.V.; Lopes, A.B.; Godinho, M.	5.5274(2) 14.6515(5) 5.3180(2) 90. 90. 90.	430.68	293.00	0.101325	2008	10	
246122	I b m 2	Ca2 (Fe0.5 Mn0.5 Al) O5	Ca2AlFeO5	Carvalho, M.D.; Ferreira, L.P.; Waerenborgh, J.C.; Tsipis, E.V.; Lopes, A.B.; Godinho, M.	5.5106(2) 14.7579(6) 5.2933(2) 90. 90. 90.	430.48	293.00	0.101325	2008	10	
246123	I b m 2	Ca2 (Fe0.3 Mn0.7 Al) O5	Ca2AlFeO5	Carvalho, M.D.; Ferreira, L.P.; Waerenborgh, J.C.; Tsipis, E.V.; Lopes, A.B.; Godinho, M.	5.4965(1) 14.8425(3) 5.2744(1) 90. 90. 90.	430.30	293.00	0.101325	2008	10	
246156	P b n m	Ca La (Mn Fe O6)	GdFeO3	Nasir Khan, M.; Shaheen, R.; Bashir, J.	5.4468(5) 5.4386(5) 7.6862(5) 90. 90. 90.	227.69	293.00	0.101325	2008	10	
247886	P b n m	(Ca0.5 La0.5) (Ti0.5 Mn0.5) O3	GdFeO3	Qasim, Ilyas; Kennedy, Brendan J.	5.47707(3) 5.49127(3) 7.73781(4) 90. 90. 90.	232.73	293.00	0.101325	2013	10	
249954	P m c 21	Mn (Mo O3) (Se O3) (H2 O)		Zhang Suyun; Jiang Hailong; Sun Chuan Fu; Mao Jiang Gao	7.054(3) 6.480(2) 12.735(5) 90.00 90.00 90.00	582.12	293.00	0.101325	2009	10	
251839	B m a b	Ce2 O2 (Zn0.167 Mn0.833) Se2		Ainsworth, Chris M.; Wang, Chun-Hai; Johnston, Hannah E.; McCabe, Emma E.; Tucker, Matthew G.; Brand, Helen E.A.; Evans, John S.O.	34.07681(14) 5.67696(3) 18.12258(4) 90 90 90	3505.88	293.00	0.101325	2015	10	
251840	I m c b	La2 O2 (Zn0.1 Mn0.9) Se2	Ce2ZnO2Se2	Ainsworth, Chris M.; Wang, Chun-Hai; Johnston, Hannah E.; McCabe, Emma E.; Tucker, Matthew G.; Brand, Helen E.A.; Evans, John S.O.	28.68428(14) 5.73465(3) 18.27312(5) 90 90 90	3005.79	293.00	0.101325	2015	10	
253075	P n m a	(La0.67 Ca0.33) (Mn0.8 Cr0.2) O3	GdFeO3	Dhahri, Abdessalem; Hcini, Sobhi; Omri, Aref; Bouazizi, Lamjed	5.4436(5) 7.6873(6) 5.4867(4) 90. 90. 90.	229.60	293.00	0.101325	2016	10	
253269	P n m a	(Y0.25 Mn0.75) (Al0.25 Ti0.75) O3	GdFeO3	Shimura, Gen; Shirako, Yuichi; Niwa, Ken; Hasegawa, Masashi	5.34455(6) 7.47093(8) 5.17344(6) 90. 90. 90.	206.57	293.00	0.101325	2016	10	
253585	C m m m	Ba7 Mn8 O2 (V O4)2 F23		Sanjeewa, Liurukara D.; McMillen, Colin D.; McGuire, Michael A.; Kolis, Joseph W.	10.7544(4) 22.7174(8) 6.0058(2) 90 90 90	1467.28	298.00	0.101325	2016	10	
258929	P n m a	La0.7 Sr0.3 Mn0.85 Nb0.15 O3	GdFeO3	Troyanchuk, I.O.; Bushinsky, M.V.; Efimov, V.; Schorr, S.; Ritter, C.; Sikolenko, V.	5.521(1) 7.810(2) 5.557(7) 90. 90. 90.	239.61	10.00	0.101325	2015	10	
258960	P b n m	Pr0.5 Ce0.1 Sr0.4 (Mn O3)	GdFeO3	Sakka, A.; M'nassri, R.; Chniba-Boudjada, N.; Ommezzine, M.; Cheikhrouhou, A.	5.4395(7) 5.4809(5) 7.6550(7) 90. 90. 90.	228.22	293.00	0.101325	2016	10	
258961	P b n m	Pr0.5 Eu0.1 Sr0.4 (Mn O3)	GdFeO3	Sakka, A.; M'nassri, R.; Chniba-Boudjada, N.; Ommezzine, M.; Cheikhrouhou, A.	5.4429(5) 5.4717(5) 7.6832(6) 90. 90. 90.	228.82	293.00	0.101325	2016	10	
258962	P b n m	Pr0.5 Y0.1 Sr0.4 (Mn O3)	GdFeO3	Sakka, A.; M'nassri, R.; Chniba-Boudjada, N.; Ommezzine, M.; Cheikhrouhou, A.	5.4385(5) 5.4580(6) 7.6758(8) 90. 90. 90.	227.84	293.00	0.101325	2016	10	
259843	P n m a	La2.03 Co0.98 Mn0.88 Ru0.11 O6	GdFeO3	Ivanov, S.A.; Sarkar, T.; Bazuev, G.V.; Kuznetsov, M.V.; Nordblad, P.; Mathieu, R.	5.4926(1) 7.7793(2) 5.5259(1) 90. 90. 90.	236.11	293.00	0.101325	2018	10	
259844	P n m a	La1.98 Co1.00 Mn0.82 Ru0.20 O6	GdFeO3	Ivanov, S.A.; Sarkar, T.; Bazuev, G.V.; Kuznetsov, M.V.; Nordblad, P.; Mathieu, R.	5.5029(1) 7.7916(2) 5.5307(1) 90. 90. 90.	237.14	293.00	0.101325	2018	10	
259845	P n m a	La2.02 Co0.98 Mn0.72 Ru0.28 O6	GdFeO3	Ivanov, S.A.; Sarkar, T.; Bazuev, G.V.; Kuznetsov, M.V.; Nordblad, P.; Mathieu, R.	5.5116(1) 7.8009(2) 5.5346(1) 90. 90. 90.	237.96	293.00	0.101325	2018	10	
259875	P n m a	La0.67 Sr0.22 Ba0.11 Mn O3	GdFeO3	Cherif, W.; Ben Hassine, R.; Alonso, J.A.; Mompean, F.J.; Fernandez-Diaz, M.T.; Elhalouani, F.	5.4590(6) 7.7174(7) 5.5273(2) 90. 90. 90.	232.86	293.00	0.101325	2017	10	
261473	P n m a	(Bi0.1 La0.9) (Fe0.5 Mn0.5) O3	GdFeO3	Bridges, C.A.; Sefat, A.S.; Payzant, E.A.; Cranswick, L.; Paranthaman, M.P.	5.5185(1) 7.8153(2) 5.5501(1) 90. 90. 90.	239.37	300.00	0.101325	2011	10	
261475	P n m a	(Bi0.5 La0.5) (Fe0.5 Mn0.5) O3	GdFeO3	Bridges, C.A.; Sefat, A.S.; Payzant, E.A.; Cranswick, L.; Paranthaman, M.P.	5.54366(5) 7.82919(6) 5.56372(4) 90. 90. 90.	241.48	300.00	0.101325	2011	10	
261476	P n m a	(Bi0.1 Nd0.9) (Fe0.5 Mn0.5) O3	GdFeO3	Bridges, C.A.; Sefat, A.S.; Payzant, E.A.; Cranswick, L.; Paranthaman, M.P.	5.57584(5) 7.72696(6) 5.44263(4) 90. 90. 90.	234.49	300.00	0.101325	2011	10	
261477	P n m a	(Bi0.3 Nd0.7) (Fe0.5 Mn0.5) O3	(Ca,Li)(Zr,Ta)O3	Bridges, C.A.; Sefat, A.S.; Payzant, E.A.; Cranswick, L.; Paranthaman, M.P.	5.63523(3) 7.73337(3) 5.43789(2) 90. 90. 90.	236.98	300.00	0.101325	2011	10	
261478	P n m a	(Bi0.5 Nd0.5) (Fe0.5 Mn0.5) O3	GdFeO3	Bridges, C.A.; Sefat, A.S.; Payzant, E.A.; Cranswick, L.; Paranthaman, M.P.	5.60647(6) 7.77011(8) 5.44564(6) 90. 90. 90.	237.23	300.00	0.101325	2011	10	
262108	A m m a	Ca4 Fe2 Mn0.5 Ti0.5 O9		Krueger, H.; Stoeber, S.; Welberry, T.R.; Withers, R.L.; Fitz Gerald, J.D.	5.3510(6) 26.669(3) 5.4914(6) 90.00 90.00 90.00	783.65	298.00	0.101325	2011	10	
262762	I c m m	Ca Sr Fe1.5 Mn0.48 O5	Sr2MnGaO5	Ramezanipour, F.; Greedan, J.E.; Cranswick, L.M.D.; Garlea, V.O.; Donaberger, R.L.; Siewenie, J.	5.5630(3) 15.4625(8) 5.4172(3) 90. 90. 90.	465.98	300.00	0.101325	2012	10	
262763	I c m m	Ca Sr Fe1.37 Mn0.63 O5	Sr2MnGaO5	Ramezanipour, F.; Greedan, J.E.; Cranswick, L.M.D.; Garlea, V.O.; Donaberger, R.L.; Siewenie, J.	5.5344(4) 15.5129(12) 5.4093(4) 90. 90. 90.	464.41	300.00	0.101325	2012	10	
262991	P n m a	(Ca0.75 Y0.25) (Co0.14 Mn0.86) O2.92	GdFeO3	Napolsky, P.S.; Drozhzhin, O.A.; Istomin, S.Ya.; Kazakov, S.M.; Antipov, E.V.; Galeeva, A.V.; Gippius, A.A.; Svensson, G.; Abakumov, A.M.; van Tendeloo, G.	5.2992(4) 5.2992(4) 5.2992(4) 90. 90. 90.	148.81	293.00	0.101325	2012	10	
280786	P n m a	Pb Mn (V O4) (O H)	PbMnVO4(OH)	Kolitsch, U.	7.646(2) 6.179(1) 9.507(2) 90. 90. 90.	449.15	293.00	0.101325	2001	10	
380512	A 21 a m	Pb0.8 Bi4.2 Ti3.8 Mn0.2 O15	SrBi4Ti4O15	Zulhadjri; Prijamboedi, B.; Nugroho, A.A.; Mufti, N.; Fajar, A.; Palstra, T.T.M.; Ismunandar	5.4509(4) 5.4304(3) 41.340(2) 90 90 90	1223.69	293.00	0.101325	2011	10	
380513	A 21 a m	Pb0.6 Bi4.4 Ti3.6 Mn0.4 O15	SrBi4Ti4O15	Zulhadjri; Prijamboedi, B.; Nugroho, A.A.; Mufti, N.; Fajar, A.; Palstra, T.T.M.; Ismunandar	5.4420(4) 5.4258(4) 41.185(3) 90 90 90	1216.08	293.00	0.101325	2011	10	
380514	A 21 a m	Pb0.4 Bi4.6 Ti3.4 Mn0.6 O15	SrBi4Ti4O15	Zulhadjri; Prijamboedi, B.; Nugroho, A.A.; Mufti, N.; Fajar, A.; Palstra, T.T.M.; Ismunandar	5.4442(4) 5.4285(4) 41.109(3) 90 90 90	1214.93	293.00	0.101325	2011	10	
406860	P n m a	Ba (Ca0.6 Mn0.4) (V2 O7)	SrCuV2O7	Rettich, R.; Müller-Buschbaum, Hk.	15.429(2) 5.7005(12) 7.364(2) 90. 90. 90.	647.69	293.00	0.101325	1997	10	
417512	P n m a	Li Mn F4 (H2 O)		Massa, W.	5.3552(14) 12.358(3) 5.3810(14) 90.00 90.00 90.00	356.11	193.00	0.101325	2007	10	
418760	C m m 2	(Cs Cl)2 Mn (V O3)2	Cs2Cl2Mn(VO3)2	Queen, W.L.; West, J.P.; Hwu, S.J.; VanDerveer, D.G.; Zarzyczny, M.C.; Pavlick, R.A.	5.6344(11) 17.892(4) 5.3264(11) 90.00 90.00 90.00	536.96	293.00	0.101325	2008	10	
418761	C m m 2	(Cs Br)2 Mn (V O3)2	Cs2Cl2Mn(VO3)2	Queen, W.L.; West, J.P.; Hwu, S.J.; VanDerveer, D.G.; Zarzyczny, M.C.; Pavlick, R.A.	5.6809(11) 17.915(4) 5.6098(11) 90.00 90.00 90.00	570.93	293.00	0.101325	2008	10	
418762	C m m 2	(Rb Cl)2 Mn (V O3)2	Cs2Cl2Mn(VO3)2	Queen, W.L.; West, J.P.; Hwu, S.J.; VanDerveer, D.G.; Zarzyczny, M.C.; Pavlick, R.A.	5.4412(11) 17.609(4) 5.1482(10) 90.00 90.00 90.00	493.27	293.00	0.101325	2008	10	
418764	P m a 2	(Cs Cl) Mn2 (V2 O7)		Queen, W.L.; West, J.P.; Hwu, S.J.; VanDerveer, D.G.; Zarzyczny, M.C.; Pavlick, R.A.	14.948(3) 5.5446(11) 5.2946(11) 90.00 90.00 90.00	438.82	293.00	0.101325	2008	10	
424399	P n a m	Pb ((Al0.9 Mn0.1) B O4)	α−PbAlBO4	Murshed, M.M.; Rusen, A.; Fischer, R.X.; Gesing, T.M.	6.9574(2) 8.0904(2) 5.7658(1) 90.000 90.000 90.000	324.55	298.00	0.101325	2012	10	
424400	P n a m	Pb ((Al0.8 Mn0.2) B O4)	α−PbAlBO4	Murshed, M.M.; Rusen, A.; Fischer, R.X.; Gesing, T.M.	6.9469(2) 8.1221(2) 5.7856(2) 90.000 90.000 90.000	326.44	298.00	0.101325	2012	10	
424401	P n a m	Pb ((Al0.7 Mn0.3) B O4)	α−PbAlBO4	Murshed, M.M.; Rusen, A.; Fischer, R.X.; Gesing, T.M.	6.9387(2) 8.1563(2) 5.8061(1) 90.000 90.000 90.000	328.59	298.00	0.101325	2012	10	
424402	P n a m	Pb ((Al0.6 Mn0.4) B O4)	α−PbAlBO4	Murshed, M.M.; Rusen, A.; Fischer, R.X.; Gesing, T.M.	6.9223(2) 8.2067(2) 5.8327(2) 90.000 90.000 90.000	331.35	298.00	0.101325	2012	10	
424403	P n a m	Pb Al0.5 Mn0.5 B O4	α−PbAlBO4	Murshed, M.M.; Rusen, A.; Fischer, R.X.; Gesing, T.M.	6.9008(2) 8.2602(3) 5.8529(2) 90.000 90.000 90.000	333.63	298.00	0.101325	2012	10	
424404	P n a m	Pb ((Al0.4 Mn0.6) B O4)	α−PbAlBO4	Murshed, M.M.; Rusen, A.; Fischer, R.X.; Gesing, T.M.	6.8785(2) 8.3166(2) 5.8727(2) 90.000 90.000 90.000	335.95	298.00	0.101325	2012	10	
424405	P n a m	Pb ((Al0.3 Mn0.7) B O4)	α−PbAlBO4	Murshed, M.M.; Rusen, A.; Fischer, R.X.; Gesing, T.M.	6.8524(1) 8.3738(1) 5.8897(1) 90.000 90.000 90.000	337.95	298.00	0.101325	2012	10	
424406	P n a m	Pb ((Al0.2 Mn0.8) B O4)	α−PbAlBO4	Murshed, M.M.; Rusen, A.; Fischer, R.X.; Gesing, T.M.	6.8111(1) 8.4486(1) 5.9061(1) 90.000 90.000 90.000	339.86	298.00	0.101325	2012	10	
424407	P n a m	Pb ((Al0.1 Mn0.9) B O4)	α−PbAlBO4	Murshed, M.M.; Rusen, A.; Fischer, R.X.; Gesing, T.M.	6.7589(1) 8.5330(2) 5.9214(1) 90.000 90.000 90.000	341.51	298.00	0.101325	2012	10	
425753	P n m a	(Pb1.262 Ba0.738) (Fe1.026 Mn0.974) O5	Pb2Mn2O5	Barrier, N.; Lebedev, O.I.; Seikh, Md.Motin; Porcher, F.; Raveau, B.	5.7897(4) 3.8925(3) 21.4036(17) 90 90 90	482.36	293.00	0.101325	2013	10	
431166	P b c n	Cs2 Mn2 V2 O7 F2	Cs2Mn2(V2O7)F2	Sanjeewa, Liurukara D.; McGuire, Michael A.; Smith Pellizzeri, Tiffany M.; McMillen, Colin D.; Ovidiu Garlea, V.; Willett, Daniel; Chumanov, George; Kolis, Joseph W.	7.5615(15) 11.745(2) 11.127(2) 90 90 90	988.18	293.00	0.101325	2016	10	
431167	P b c n	Rb2 Mn2 V2 O7 F2	Cs2Mn2(V2O7)F2	Sanjeewa, Liurukara D.; McGuire, Michael A.; Smith Pellizzeri, Tiffany M.; McMillen, Colin D.; Ovidiu Garlea, V.; Willett, Daniel; Chumanov, George; Kolis, Joseph W.	7.4389(17) 11.574(3) 10.914(2) 90 90 90	939.67	293.00	0.101325	2016	10	
433852	C m m 2	Cs3 Mn (V O3)4 Cl	Cs3Mn(VO3)4Cl	Smith Pellizzeri, Tiffany M.; McGuire, Michael A.; McMillen, Colin D.; Wen, Yimei; Chumanov, George; Kolis, Joseph W.	16.7820(8) 8.4765(4) 5.7867(3) 90 90 90	823.17	298.00	0.101325	2018	10	
433853	P b c a	Cs2 Mn (V O3)3 F	Cs2Mn(VO3)3F	Smith Pellizzeri, Tiffany M.; McGuire, Michael A.; McMillen, Colin D.; Wen, Yimei; Chumanov, George; Kolis, Joseph W.	7.4286(2) 15.0175(5) 19.6957(7) 90 90 90	2197.23	298.00	0.101325	2018	10	
710080	P n a m	Pb (Al0.52 Mn0.48) (B O4)	α−PbAlBO4	Murshed, M.M.; Nenert, G.; Gesing, T.M.	6.88207(22) 8.26813(31) 5.84767(20) 90.00 90.00 90.00	332.74	298.00	0.101325	2012	10	
710093	P c c a	Cs Mn Cl3 (H2 O)2	CsFeCl3(H2O)2	Oh, In-Hwan; Kim, Je-Eun; Koo, Japil; Park, J. M. Sungil	9.1197(11) 7.3240(5) 11.533(7) 90.00 90.00 90.00	770.32	300.00	0.101325	2014	10	
2434	C m m m	Cs2 Mn F5 (H2 O)		Kaucic, V.; Bukovec, P.	9.727(8) 8.686(11) 4.254(2) 90. 90. 90.	359.42	293.00	0.101325	1978	-1	
4841	P b n m	(La0.67 Ba0.33) (Mn0.85 Fe0.15) O3	GdFeO3	Ncib, W.; Ben Jazia Kharrat, A.; Wederni, M.A.; Chniba-Boudjada, N.; Khirouni, K.; Boujelben, W.	5.530 5.529 7.823 90. 90. 90.	239.19	293.00	0.101325	2018	-1	
6172	P b a m	Ca2 Mn2 (O H)4 (B4 O7 (O H)2)	Ca2Mn2(B4O7)(OH)6	Moore, P.B.; Araki, T.	9.057(1) 13.357(2) 8.289(1) 90. 90. 90.	1002.76	293.00	0.101325	1974	-1	
7784	P n m a	(La0.4 Pr0.6)0.625 Ca0.375 Mn O3	GdFeO3	Bhatt, Harsh; Kumar, Yogesh; Prajapat, C.L.; Kaushik, S.D.; Basu, S.; Singh, Surendra	5.4417(3) 7.6753(5) 5.4394(4) 90. 90. 90.	227.19	293.00	0.101325	2019	-1	
7785	P n m a	(La0.4 Pr0.6)0.667 Ca0.333 Mn O3	GdFeO3	Bhatt, Harsh; Kumar, Yogesh; Prajapat, C.L.; Kaushik, S.D.; Basu, S.; Singh, Surendra	5.4483(7) 7.6860(2) 5.4442(1) 90. 90. 90.	227.98	293.00	0.101325	2019	-1	
7828	P n m a	(La0.665 Pr0.035 Ba0.3) (Mn O3)	GdFeO3	Tozri, A.; Dhahri, E.	5.5285(6) 7.8147(0) 5.5787(0) 90. 90. 90.	241.02	293.00	0.101325	2019	-1	
7831	P n m a	(La0.595 Pr0.105 Ba0.3) (Mn O3)	GdFeO3	Tozri, A.; Dhahri, E.	5.5196(6) 7.7998(4) 5.5732(8) 90. 90. 90.	239.94	293.00	0.101325	2019	-1	
8440	P n m a	(La0.65 Ca0.35) (Mn0.95 Ni0.05) O3	GdFeO3	Xu, Jing; Zou, Zhengguang	5.441 7.684 5.456 90. 90. 90.	228.11	293.00	0.101325	2019	-1	
8441	P n m a	(La0.65 Ca0.35) (Mn0.9 Ni0.1) O3	GdFeO3	Xu, Jing; Zou, Zhengguang	5.425 7.665 5.448 90. 90. 90.	226.54	293.00	0.101325	2019	-1	
8442	P n m a	(La0.65 Ca0.35) (Mn0.85 Ni0.15) O3	GdFeO3	Xu, Jing; Zou, Zhengguang	5.422 7.660 5.444 90. 90. 90.	226.10	293.00	0.101325	2019	-1	
14703	P m m m	Nd Ba Mn1.8 Ti0.2 O6	YBaCo2O6	Sterkhov, E.V.; Uporov, S.A.	3.911(2) 3.897(1) 7.742(7) 90. 90. 90.	118.00	293.00	0.101325	2018	-1	
14710	P b n m	La0.67 Ca0.29 Sr0.04 Mn O3	GdFeO3	Salazar-Muñoz, V.E.; Palomares-Sánchez, S.A.; Betancourt, I.; Pérez-Juache, T.J.; Compeán-García, V.D.; Guerrero, A. Lobo	5.4687(8) 5.4812(7) 7.7243(8) 90. 90. 90.	231.54	293.00	0.101325	2019	-1	
15204	P n n m	Mg2 Mn5 O (O H)8 Si2 O6	(Mn,Mg)21(Si4O12)2(O3)(OH)20	Moore, P.B.	13.79(2) 13.68(2) 3.279(3) 90. 90. 90.	618.57	293.00	0.101325	1969	-1	
16286	P n m a	La0.95 Ba0.05 Mn0.95 Ti0.05 O3	GdFeO3	Elemans, J.B.A.A.; van Laar, B.; van der Veen, K.R.; Loopstra, B.O.	5.682(2) 7.738(2) 5.560(2) 90. 90. 90.	244.46	293.00	0.101325	1971	-1	
16287	P n m a	La0.95 Ba0.05 Mn0.95 Ti0.05 O3	GdFeO3	Elemans, J.B.A.A.; van Laar, B.; van der Veen, K.R.; Loopstra, B.O.	5.685(2) 7.695(2) 5.548(2) 90. 90. 90.	242.70	4.20	0.101325	1971	-1	
16288	P n m a	La0.90 Ba0.10 Mn0.90 Ti0.10 O3	GdFeO3	Elemans, J.B.A.A.; van Laar, B.; van der Veen, K.R.; Loopstra, B.O.	5.618(3) 7.798(3) 5.571(2) 90. 90. 90.	244.06	293.00	0.101325	1971	-1	
16289	P n m a	La0.90 Ba0.10 Mn0.90 Ti0.10 O3	GdFeO3	Elemans, J.B.A.A.; van Laar, B.; van der Veen, K.R.; Loopstra, B.O.	5.632(3) 7.743(3) 5.565(2) 90. 90. 90.	242.68	4.20	0.101325	1971	-1	
16290	P n m a	La0.875 Ba0.125 Mn0.875 Ti0.125 O3	GdFeO3	Elemans, J.B.A.A.; van Laar, B.; van der Veen, K.R.; Loopstra, B.O.	5.570(2) 7.854(2) 5.574(2) 90. 90. 90.	243.84	293.00	0.101325	1971	-1	
16291	P n m a	La0.875 Ba0.125 Mn0.875 Ti0.125 O3	GdFeO3	Elemans, J.B.A.A.; van Laar, B.; van der Veen, K.R.; Loopstra, B.O.	5.567(2) 7.834(2) 5.569(2) 90. 90. 90.	242.87	4.20	0.101325	1971	-1	
19147	A m a m	La0.866 (Ca0.877 Sr0.19)2 Mn2.126 O6.393		Zhang, J.H.; Zheng, S.H.; Tang, Y.S.; Li, Y.Q.; Zhou, G.Z.; Chen, P.Z.; Lin, L.; Yan, Z.B.; Jiang, X.P.; Liu, J.-M.	5.45272 5.46058 19.54296 90. 90. 90.	581.89	293.00	0.101325	2020	-1	
19263	P b n m	(Sm0.32 Pr0.18 Sr0.5) Mn O3	GdFeO3	Kurbakov, A.I.; Ryzhov, V.A.; Runov, V.V.; Bykov, E.O.; Larionov, I.I.; Deriglazov, V.V.; Martin, C.; Maignan, A.	5.4445(9) 5.4211(7) 7.6478(9) 90. 90. 90.	225.72	1.50	0.101325	2019	-1	
