CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
6171	C 1 2/m 1	(Mg1.81 Mn0.08 Fe0.01) Mn O2 (B O3)	(Mg,Mn)3BO5	Moore, P.B.; Araki, T.	21.790(10) 5.977(5) 5.341(5) 90. 95.83(5) 90.	692.01	293.00	0.101325	1974	10	
7810	P 1 21/n 1	Ca2 Fe (Mn0.5 W0.5) O6	Ba2LaRuO6(mcl)	García-Ramos, Crisanto A.; Larrégola, Sebastián; Retuerto, María; Fernández-Díaz, María Teresa; Krezhov, Kiril; Alonso, José Antonio	5.40873(16) 5.47757(17) 7.68234(25) 90. 90.03(1) 90.	227.60	295.00	0.101325	2018	10	
8188	P 1 21/n 1	Mn4 (As Si3 O12 (O H))		Gramaccioli, C.M.; Pilati, T.; Liborio, G.	6.681(1) 19.9280(30) 7.583(1) 90. 95.50(1) 90.	1004.94	293.00	0.101325	1979	10	
8328	C 1 2/m 1	Li0.89 Mn0.40 Ni0.11 Co0.10 O1.44	Li2MnO3	Ishida, Naoya; Nishigami, Ryuta; Kitamura, Naoto; Idemoto, Yasushi	4.9408(2) 8.5538(2) 5.0250(1) 90. 109.237(3) 90.	200.51	293.00	0.101325	2017	10	
8329	C 1 2/m 1	Li0.09 Mn0.40 Ni0.10 Co0.10 O1.11		Ishida, Naoya; Nishigami, Ryuta; Kitamura, Naoto; Idemoto, Yasushi	4.914(1) 8.5538(8) 5.094(1) 90. 108.81(2) 90.	202.68	293.00	0.101325	2017	10	
12137	C 1 2/m 1	(Mn5 Sb2) (Mn8 Al4 Si2 O28)		Moore, P.B.; Araki, T.; Brunton, G.D.	5.617(2) 23.02(2) 9.079(6) 90. 101.38(5) 90.	1150.87	293.00	0.101325	1976	10	
12968	C 1 2/c 1	(Ag0.152 Na1.848) Mn3 (V O4)3	NaCu4(AsO4)3	Ben Yahia, Hamdi; Shikano, Masahiro	11.895(2) 13.126(2) 6.8361(12) 90 111.767(3) 90	991.24	293.00	0.101325	2019	10	
12969	C 1 2/c 1	(Ag1.377 Na0.623) Mn3 (V O4)3	NaCu4(AsO4)3	Ben Yahia, Hamdi; Shikano, Masahiro	12.1124(19) 13.1761(19) 6.9043(12) 90 112.153(3) 90	1020.54	293.00	0.101325	2019	10	
13395	C 1 2/c 1	Na2 Ba Mn (V O4)2		Sanjeewa, Liurukara D.; Garlea, V. Ovidiu; McGuire, Michael A.; McMillen, Colin D.; Kolis, Joseph W.	9.5922(6) 5.6275(4) 14.2358(11) 90 90.184(3) 90	768.44	123.00	0.101325	2019	10	
17782	P 1 n 1	Ca2 Mn As14 O24 Cl		Kampf, Anthony R.; Mills, Stuart J.; Nash, Barbara; Dini, Maurizio; Molina Donoso, Arturo A.	14.7231(6) 5.58709(19) 17.4185(12) 90 112.451(8) 90	1324.23	293.00	0.101325	2020	10	
18373	P 1 21/c 1	Gd Mg0.95 Mn0.05 B5 O10	LaCoB5O10	Bulyk, L.-I.; Vasylechko, L.; Mykhaylyk, V.; Tang, C.; Zhydachevskyy, Ya.; Hizhnyi, Y.A.; Nedilko, S.G.; Klyui, N.I.; Suchocki, A.	8.61331(4) 7.58825(4) 12.37603(4) 90. 130.835(1) 90.	612.00	293.00	0.101325	2020	10	
18375	P 1 21/c 1	Gd Zn0.95 Mn0.05 B5 O10	LaCoB5O10	Bulyk, L.-I.; Vasylechko, L.; Mykhaylyk, V.; Tang, C.; Zhydachevskyy, Ya.; Hizhnyi, Y.A.; Nedilko, S.G.; Klyui, N.I.; Suchocki, A.	8.59823(4) 7.60803(4) 12.36259(4) 90. 130.617(1) 90.	613.87	293.00	0.101325	2020	10	
19648	C 1 2/m 1	Li1.18 Co0.1135 Ni0.1135 Mn0.64 O2	Li2MnO3	Wang, Liguang; Dai, Alvin; Xu, Wenqian; Lee, Sungsik; Cha, Wonsuk; Harder, Ross; Liu, Tongchao; Ren, Yang; Yin, Geping; Zuo, Pengjian; Wang, Jun; Lu, Jun; Wang, Jiajun	4.9506(4) 8.5212(6) 5.0258(2) 90. 109.36(4) 90.	200.03	293.00	0.101325	2020	10	
19953	C 1 2/m 1	Li2.967 Na0.033 Mn Ti3 O9		Akimoto, Junji; Kijima, Norihito; Kataoka, Kunimitsu; Hayakawa, Hiroshi	21.1697(18) 2.8926(1) 10.6314(6) 90. 102.531(4) 90.	635.51	293.00	0.101325	2020	10	
24437	C 1 2/m 1	Li2 (Ni0.23 Co0.12 Mn0.65) O3	Li2MnO3	Sallard, Sebastien; Billaud, Juliette; Sheptyakov, Denis; Novák, Petr; Villevieille, Claire	4.9458(3) 8.5560(6) 5.0279(4) 90. 109.316(5) 90.	200.79	293.00	0.101325	2020	10	
25709	P 1 21/a 1	Zn2 Mn ((O H)2 (Si O4))	Zn2Mn(SiO4)(OH)2	Rentzeperis, P.J.	8.170(2) 5.316(2) 11.761(2) 90. 95.25(8) 90.	508.66	293.00	0.101325	1963	10	
26071	P 1 21/m 1	K2 (Mn F5) (H2 O)	K2MnF5H2O	Edwards, A.J.	6.04(1) 8.20(1) 5.94(1) 90. 96.5(2) 90.	292.31	293.00	0.101325	1971	10	
26908	P 1 21/n 1	Mn6 (V Si5 O18 (O H))		Gramaccioli, C.M.; Liborio, G.; Pilati, T.	6.712(1) 28.948(8) 7.578(2) 90. 95.40(2) 90.	1465.86	293.00	0.101325	1981	10	
28519	A 1 2/a 1	(Zn0.2 Mn0.08 Fe0.24 Ti0.44)2 Ti2 O7		Nikolaeva, L.E.; Belov, N.V.	5.225(5) 8.955(7) 9.783(7) 90. 107. 90.	437.74	293.00	0.101325	1970	10	
28551	C 1 2/c 1	Ca0.91 Mn0.18 Fe0.91 Si2 O6	CaMg(SiO3)2	Maslenikov, A.V.; Rozhdestvenskaya, I.V.; Zaitsev, V.N.	9.852(4) 9.031(3) 5.242(3) 90. 104.84(4) 90.	450.84	293.00	0.101325	1978	10	
33723	C 1 2/m 1	Mg1.9 Mn0.91 Sb0.19 O2 (B O3)		Norrestam, R.; Hansen, S.	21.7730(40) 6.153(2) 5.327(2) 90. 94.38(2) 90.	711.57	293.00	0.101325	1990	10	
37548	P 1 21/n 1	La2 (Ni0.2 Co0.8) Mn O6	Na3AlF6	Harbi, A.; Moutaabbid, H.; Li, Y.; Renero-Lecuna, Carlos; Fialin, M.; Le Godec, Y.; Benmokhtar, S.; Moutaabbid, M.	5.522(1) 5.482(4) 7.768(7) 90. 90.08(2) 90.	235.15	293.00	0.101325	2019	10	
37549	P 1 21/n 1	La2 (Ni0.25 Co0.75) Mn O6	Na3AlF6	Harbi, A.; Moutaabbid, H.; Li, Y.; Renero-Lecuna, Carlos; Fialin, M.; Le Godec, Y.; Benmokhtar, S.; Moutaabbid, M.	5.518(4) 5.472(1) 7.754(9) 90. 90.08(5) 90.	234.12	293.00	0.101325	2019	10	
37550	P 1 21/n 1	La2 (Ni0.5 Co0.5) Mn O6	Na3AlF6	Harbi, A.; Moutaabbid, H.; Li, Y.; Renero-Lecuna, Carlos; Fialin, M.; Le Godec, Y.; Benmokhtar, S.; Moutaabbid, M.	5.515(6) 5.469(6) 7.752(7) 90. 90.07(8) 90.	233.81	293.00	0.101325	2019	10	
37551	P 1 21/n 1	La2 (Ni0.75 Co0.25) Mn O6	Na3AlF6	Harbi, A.; Moutaabbid, H.; Li, Y.; Renero-Lecuna, Carlos; Fialin, M.; Le Godec, Y.; Benmokhtar, S.; Moutaabbid, M.	5.522(2) 5.480(8) 7.766(6) 90. 90.12(1) 90.	235.00	293.00	0.101325	2019	10	
37552	P 1 21/n 1	La2 (Ni0.8 Co0.2) Mn O6	Na3AlF6	Harbi, A.; Moutaabbid, H.; Li, Y.; Renero-Lecuna, Carlos; Fialin, M.; Le Godec, Y.; Benmokhtar, S.; Moutaabbid, M.	5.515(8) 5.467(2) 7.750(1) 90. 90.04(4) 90.	233.67	293.00	0.101325	2019	10	
39593	C 1 2 1	Sr2 Ba Mn2 O2 (Si O3)4	BaSr2Mn2O2(SiO3)4	Yamnova, N.A.; Kalacheva, L.V.; Pushcharovskii, D.Yu.; Kalinin, V.V.	14.59(1) 7.769(9) 5.141(3) 90. 93.28(6) 90.	581.78	293.00	0.101325	1992	10	
45909	P 1 21/c 1	Cu1.888 Ga0.313 Mn0.801 (B O5)		Moshkina, Evgeniya; Eremin, Evgeniy; Velikanov, Dmitriy; Bovina, Asya; Molokeev, Maxim; Seryotkin, Yurii; Cherosov, Mikhail; Batulin, Ruslan; Nemtsev, Ivan; Bezmaternykh, Leonard	3.14190(6) 11.9844(2) 9.43628(17) 90 97.1684(18) 90	352.53	293.00	0.101325	2022	10	
49840	P 1 21/n 1	La1.876 Gd0.124 Ni0.826 Mn1.22 O6	Ba2LaRuO6(mcl)	Kumar, Raju; Bhowmik, R.N.; Sinha, A.K.	5.5038(6) 5.4733(6) 7.8667(9) 90. 88.961(13) 90.	236.94	293.00	0.101325	2022	10	
49842	P 1 21/n 1	La1.882 Ho0.118 Ni1.024 Mn1.024 O6	Ba2LaRuO6(mcl)	Kumar, Raju; Bhowmik, R.N.; Sinha, A.K.	5.4820(6) 5.4792(7) 7.7753(9) 90. 89.614(30) 90.	233.54	293.00	0.101325	2022	10	
56863	C 1 2/c 1	Mn (Sn0.48 Ta1.42) (Ta0.7 Nb0.3) O8	LiFe(WO4)2	Graham, J.; Thornber, M.R.	9.530(7) 11.490(8) 5.098(6) 90. 91.21(6) 90.	558.10	293.00	0.101325	1974	10	
61243	P 1 21/m 1	Cu (N H3)4 (Mn O4)2		Seferiadis, N.; Dubler, E.; Oswald, H.R.	5.413(1) 9.093(1) 10.749(1) 90. 96.18(1) 90.	526.00	293.00	0.101325	1986	10	
63104	C 1 2/c 1	K (Mn F4 (H2 O))	KMnF4(H2O)	Massa, W.; Baum, G.; Drueeke, S.	13.891(2) 6.212(1) 10.484(2) 90. 104.74(2) 90.	874.90	293.00	0.101325	1988	10	
66005	C 1 2/c 1	((H2 O)6 Mn) ((H2 O) F5 Fe)		Herdtweck, E.; Massa, W.	11.182(3) 14.168(4) 13.264(3) 90. 100.51(2) 90.	2066.12	296.00	0.101325	1989	10	
67040	P 21/b 1 1	(Mn8.12 Mg0.9) (Si O4)4 (O H)2	Mg9(SiO4)4(OH)2	Kato, T.; Ito, Y.; Hashimoto, N.	4.872(5) 10.669(12) 14.287(7) 100.3(1) 90. 90.	730.66	293.00	0.101325	1989	10	
71837	C 1 2/c 1	Tl (Mn F4) (H2 O)	KMnF4(H2O)	Nunez, P.; Tressaud, A.; Hahn, F.; Massa, W.; Babel, D.; Boireau, A.; Soubeyroux, J.L.	13.6775(1) 6.5865(2) 10.3890(3) 90. 103.176(1) 90.	911.27	20.00	0.101325	1991	10	
71838	C 1 2/c 1	Rb (Mn F4) (H2 O)	KMnF4(H2O)	Nunez, P.; Tressaud, A.; Hahn, F.; Massa, W.; Babel, D.; Boireau, A.; Soubeyroux, J.L.	13.838(7) 6.429(5) 10.486(1) 90. 103.97(1) 90.	905.29	20.00	0.101325	1991	10	
72053	C 1 2/c 1	Mn (As O4) (D2 O)0.899 (H2 O)0.101	MgSO4(H2O)	Aranda, M.A.G.; Attfield, J.P.; Bruque, S.; Palacio, F.	6.8707(3) 7.6958(3) 7.3121(3) 90. 112.221(2) 90.	357.92	4.00	0.101325	1992	10	
74006	C 1 2 1	Ba Sr2 (Mn2 Si4 O14)	BaSr2Mn2O2(SiO3)4	Armbruster, T.; Oberhaensli, R.; Kunz, M.	14.600(2) 7.759(4) 5.142(1) 90. 93.25(2) 90.	581.56	293.00	0.101325	1993	10	
74965	P 1 21/m 1	(Ag (H2 O)2) (Mn F4 (H2 O)2)		Molinier, M.; Massa, W.	7.009(2) 7.261(1) 7.494(3) 90. 107.17(3) 90.	364.39	293.00	0.101325	1994	10	
78676	P 1 21/c 1	(Mn1.812 Mg0.188) (B2 O4 (O H)2)	Mg2(OH)2B2O4	Hoffmann, C.; Armbruster, T.	3.287(1) 10.718(2) 12.866(3) 90. 94.75(3) 90.	451.71	293.00	0.101325	1995	10	
82769	P 1 21/c 1	(Mn0.02 Mg0.98) (Mn0.78 Mg0.15 Ca0.07) (Si2 O6)	MgSiO3-[P21/c]	Gnos, E.; Armbruster, T.; Nyfeler, D.	9.725(2) 8.876(2) 5.263(1) 90. 108.53(2) 90.	430.75	293.00	0.101325	1996	10	
83822	P 1 21/c 1	(Mg0.969 Mn0.031) (Ca0.07 Mn0.790 Mg0.140) (Si2 O6)	MgSiO3-[P21/c]	Arlt, T.; Armbruster, T.	9.758(3) 8.897(1) 5.283(1) 90. 108.74(2) 90.	434.34	473.00	0.101325	1997	10	
83823	C 1 2/c 1	(Mg0.979 Mn0.021) (Ca0.07 Mn0.786 Mg0.144) (Si2 O6)	CaMg(SiO3)2	Arlt, T.; Armbruster, T.	9.796(5) 8.880(8) 5.315(3) 90. 109.26(4) 90.	436.47	543.00	0.101325	1997	10	
88689	P 1 21/c 1	La4 Mn3 Ge2 (Ge3.2 Si0.8) O22		Taviot-Gueho, C.; Chopinet, C.; Palvadeau, P.; Leone, P.; Mozdzierz, N.; Rouxel, J.	11.956(2) 5.642(1) 14.180(3) 90. 114.09(3) 90.	873.21	293.00	0.101325	1999	10	
90955	P 1 21/m 1	K2 (Mn F5) (H2 O)	K2MnF5H2O	Roisnel, T.; Nunez, P.; Tressaud, A.; Molins, E.; Rodriguez Carvajal, J.	5.881(1) 8.127(1) 6.259(1) 90. 96.35(1) 90.	297.31	30.00	0.101325	2000	10	
97679	C 1 2/m 1	La4 Ba2.6 Ca1.4 ((Mn4 Ca) O19)		Bie Lijian; Wang Yingxia; Lin Jian Hua; Loong Chun-K; Richardson, J.W.jr.; You Liping; Dong Cheng	9.8394(4) 5.6823(2) 15.6435(3) 90 102.093(5) 90	855.23	293.00	0.101325	2003	10	
98231	P 1 21/c 1	(La0.7 Ce0.153 Ca0.147) (Mn O3)	LaVO3	Wu, S.Y.; Yang, C.C.; Tsao, F.C.; Li, W.-H.; Lee, K.C.; Lynn, J.W.; Yang, H.D.	7.7655(2) 5.5062(1) 5.4883(1) 90 90.109(3) 90	234.67	293.00	0.101325	2002	10	
98680	P 1 21/c 1	Na2 Mn (Se O4)2 (H2 O)2	Na2Cu(SO4)2(H2O)2	Wildner, M.; Stoilova, D.	5.915(1) 13.325(1) 5.702(1) 90 105.85(1) 90	432.33	293.00	0.101325	2003	10	
100756	C 1 2/c 1	(Ca0.87 Mn0.13) (Mn0.06 Mg0.94) (Si2 O6)	CaMg(SiO3)2	Gordon, W.A.; Peacor, D.R.; Brown, P.E.; Essene, E.J.; Allard, L.F.	9.78(2) 8.93(9) 5.27(2) 90. 106.44(4) 90.	441.44	293.00	0.101325	1981	10	
111795	P 1 2/m 1	(Ag (N H3)2) Mn O4		Fogaca, Lara A.; Kováts, Éva; Németh, Gergely; Kamarás, Katalin; Béres, Kende A.; Németh, Péter; Petruševski, Vladimir; Bereczki, Laura; Holló, Berta Barta; Sajó, István E.; Klébert, Szilvia; Farkas, Attila; Szilágyi, Imre M.; Kótai, László	7.9095(5) 6.0205(4) 12.6904(11) 90 98.056(7) 90	598.34	100.00	0.101325	2021	10	
111796	I 1 2/m 1	(Ag (N H3)2) (Mn O4)		Fogaca, Lara A.; Kováts, Éva; Németh, Gergely; Kamarás, Katalin; Béres, Kende A.; Németh, Péter; Petruševski, Vladimir; Bereczki, Laura; Holló, Berta Barta; Sajó, István E.; Klébert, Szilvia; Farkas, Attila; Szilágyi, Imre M.; Kótai, László	7.8112(3) 6.0682(2) 13.1260(5) 90 96.438(4) 90	618.24	180.00	0.101325	2021	10	
111930	C 1 2/c 1	Na4 Mg0.99 Mn0.005 (W O4)3	NaCu4(AsO4)3	Amarasinghe, Dinesh K.; Rabuffetti, Federico A.	12.6007(6) 13.58208(16) 7.1661(2) 90. 111.8760(8) 90.	1138.12	293.00	0.101325	2021	10	
113662	P 1 21/c 1	Cs2 (Mn (Se O4) F3)	PbCo3(P2O7)2	Zhu, Tianyu; Lee, Suheon; Zhang, Xinan; Yang, Haoming; Jin, Yong; Jin, Yanling; Choi, Kwang-Yong; Lü, Minfeng	7.4555(2) 11.8599(2) 9.3021(2) 90 92.210(2) 90	821.89	293.00	0.101325	2021	10	
113663	P 1 21/c 1	Rb2 (Mn (Se O4) F3)	PbCo3(P2O7)2	Zhu, Tianyu; Lee, Suheon; Zhang, Xinan; Yang, Haoming; Jin, Yong; Jin, Yanling; Choi, Kwang-Yong; Lü, Minfeng	7.3555(2) 11.3693(3) 8.9191(3) 90 92.015(2) 90	745.41	293.00	0.101325	2021	10	
114083	P 1 n 1	Li2 (Zn0.995 Mn0.005) (Ge O4)	Li2BeSiO4	Zhang, Pan; Zheng, Zhongzhong; Wu, Li; Kong, Yongfa; Zhang, Yi; Xu, Jingjun	6.3659(9) 5.4374(1) 5.0358(3) 90. 90.2133(1) 90.	174.30	293.00	0.101325	2021	10	
114084	P 1 n 1	Li2 (Zn0.991 Mn0.009) (Ge O4)	Li2BeSiO4	Zhang, Pan; Zheng, Zhongzhong; Wu, Li; Kong, Yongfa; Zhang, Yi; Xu, Jingjun	6.3678(3) 5.4368(8) 5.0369(1) 90. 90.2128(7) 90.	174.38	293.00	0.101325	2021	10	
114085	P 1 n 1	Li2 (Zn0.985 Mn0.014) (Ge O4)	Li2BeSiO4	Zhang, Pan; Zheng, Zhongzhong; Wu, Li; Kong, Yongfa; Zhang, Yi; Xu, Jingjun	6.3676(7) 5.4380(2) 5.0365(9) 90. 90.2096(6) 90.	174.40	293.00	0.101325	2021	10	
114143	P 1 21 1	Na Y Mn W O6	Ca3UO6	P N, Ravi Shankar; Orlandi, Fabio; Manuel, Pascal; Koo, Hyun-Joo; Whangbo, Myung-Hwan; Sundaresan, Athinarayanan	5.38574(6) 5.57841(5) 7.89374(9) 90 90.3034(9) 90	237.15	15.00	0.101325	2021	10	
119479	C 1 2/c 1	K Na5 Mn3 (Mo O4)6	NaCu4(AsO4)3	Bouzidi, Chahira; Frigui, Wafa; Zid, Mohamed Faouzi	12.8943(8) 13.6295(9) 7.1809(7) 90.00 112.437(5) 90.00	1166.45	298.00	0.101325	2015	10	
120420	C 1 2/c 1	Mn Np F6 (H2 O)3		Scheibe, Benjamin; März, Juliane; Schmidt, Moritz; Stumpf, Thorsten; Kraus, Florian	12.2729(5) 6.9548(3) 8.0105(3) 90 92.9860(10) 90	682.81	100.00	0.101325	2020	10	
120422	C 1 2/c 1	Mn Pu F6 (H2 O)3		Scheibe, Benjamin; März, Juliane; Schmidt, Moritz; Stumpf, Thorsten; Kraus, Florian	12.2436(9) 6.9641(5) 7.9707(6) 90 93.149(2) 90	678.60	100.00	0.101325	2020	10	
126139	I 1 2/c 1	La1.7 Sr0.3 Ga Mn O6	Sr2CoRuO6	Battle, P.D.; Blundell, S.J.; Claridge, J.B.; Coldea, A.I.; Cussen, E.J.; Noailles, L.D.; Rosseinsky, M.J.; Singleton, J.; Sloan, J.	5.4749(3) 5.5250(3) 7.7756(5) 90. 90.673(3) 90.	235.19	293.00	0.101325	2002	10	
126140	I 1 2/c 1	La1.5 Sr0.5 Ga Mn O6	Sr2CoRuO6	Battle, P.D.; Blundell, S.J.; Claridge, J.B.; Coldea, A.I.; Cussen, E.J.; Noailles, L.D.; Rosseinsky, M.J.; Singleton, J.; Sloan, J.	5.4518(1) 5.4932(1) 7.7484(2) 90. 90.674(1) 90.	232.03	1.70	0.101325	2002	10	
126141	I 1 2/c 1	La1.5 Sr0.5 Ga Mn O6	Sr2CoRuO6	Battle, P.D.; Blundell, S.J.; Claridge, J.B.; Coldea, A.I.; Cussen, E.J.; Noailles, L.D.; Rosseinsky, M.J.; Singleton, J.; Sloan, J.	5.46529(9) 5.50478(8) 7.74997(14) 90. 90.528(1) 90.	233.15	293.00	0.101325	2002	10	
126142	I 1 2/c 1	La1.3 Sr0.7 Ga Mn O6	Sr2CoRuO6	Battle, P.D.; Blundell, S.J.; Claridge, J.B.; Coldea, A.I.; Cussen, E.J.; Noailles, L.D.; Rosseinsky, M.J.; Singleton, J.; Sloan, J.	5.46288(9) 5.49017(9) 7.73790(9) 90. 90.404(1) 90.	232.07	293.00	0.101325	2002	10	
126143	P 1 21/a 1	La1.7 Sr0.3 Ga Mn O6	Ba2LaRuO6(mcl)	Battle, P.D.; Blundell, S.J.; Claridge, J.B.; Coldea, A.I.; Cussen, E.J.; Noailles, L.D.; Rosseinsky, M.J.; Singleton, J.; Sloan, J.	5.47637(5) 5.52179(5) 7.75175(8) 90. 90.045(2) 90.	234.41	1.70	0.101325	2002	10	
133065	C 1 2/c 1	Na4 Mg0.940 Mn0.030 (W O4)3	NaCu4(AsO4)3	Amarasinghe, Dinesh K.; Rabuffetti, Federico A.	12.6058(3) 13.6203(3) 7.1904(13) 90. 111.920(11) 90.	1145.30	300.00	0.101325	2019	10	
133066	C 1 2/c 1	Na4 Mg0.940 Mn0.030 (W O4)3	NaCu4(AsO4)3	Amarasinghe, Dinesh K.; Rabuffetti, Federico A.	12.5436(3) 13.5641(3) 7.1764(1) 90. 111.778(1) 90.	1133.87	100.00	0.101325	2019	10	
133067	C 1 2/c 1	Na4 Mg0.90 Mn0.05 (W O4)3	NaCu4(AsO4)3	Amarasinghe, Dinesh K.; Rabuffetti, Federico A.	12.6069(3) 13.6171(3) 7.1870(15) 90. 111.920(13) 90.	1144.59	300.00	0.101325	2019	10	
133068	C 1 2/c 1	Na4 Mg0.860 Mn0.070 (W O4)3	NaCu4(AsO4)3	Amarasinghe, Dinesh K.; Rabuffetti, Federico A.	12.6109(3) 13.6251(3) 7.1899(15) 90. 111.933(13) 90.	1145.99	300.00	0.101325	2019	10	
133069	C 1 2/c 1	Na4 Mg0.980 Mn0.010 (W O4)3	NaCu4(AsO4)3	Amarasinghe, Dinesh K.; Rabuffetti, Federico A.	12.6014(3) 13.6158(3) 7.1885(4) 90. 111.915(11) 90.	1144.26	300.00	0.101325	2019	10	
134254	C 1 2/m 1	Cu0.69 Mn2.31 (As O4)2 (H2 O)8		Kampf, Anthony R.; Plášil, Jakub; Nash, Barbara P.; Ciriotti, Marco E.; Castellaro, Fabrizio; Chiappino, Luigi	10.3673(14) 13.713(2) 4.8420(8) 90 105.992(8) 90	661.73	293.00	0.101325	2020	10	
134302	P 1 2 1	Sb1.213 Mn0.950 (Mg5.125 Mn4) O8 (B O3)4		Cooper, Mark A.; Raade, Gunnar; Ball, Neil A.; Abdu, Yassir A.; Hawthorne, Frank C.; Rowe, Ralph	5.3767(10) 6.2108(10) 10.9389(18) 90. 94.399(9) 90.	364.21	293.00	0.101325	2018	10	
136844	P 1 21/n 1	Mn6 As Si5 O18 (O H)		Biagioni, Cristian; Belmonte, Donato; Carbone, Cristina; Cabella, Roberto; Zaccarini, Federica; Balestra, Corrado	6.7099(3) 29.0008(13) 7.5668(3) 90. 95.469(3) 90.	1465.74	293.00	0.101325	2019	10	
136845	P 1 21/n 1	Mn6 V Si5 O18 (O H)		Biagioni, Cristian; Belmonte, Donato; Carbone, Cristina; Cabella, Roberto; Zaccarini, Federica; Balestra, Corrado	6.7133(4) 28.904(2) 7.5630(5) 90. 95.278(4) 90.	1461.31	293.00	0.101325	2019	10	
139125	C 1 2/c 1	Na1.953 Mn2.8 Al0.2 (V O4)3	NaCu4(AsO4)3	Wu, Vincent C.; Giovine, Raynald; Foley, Emily E.; Finzel, Jordan; Balasubramanian, Mahalingam; Sebti, Elias; Mozur, Eve M.; Kwon, Andrew H.; Clément, Raphaële J.	11.87957(10) 13.05232(12) 6.83926(5) 90 111.6358(6) 90	985.76	293.00	0.101325	2022	10	
139126	C 1 2/c 1	Na1.967 Mn2.95 Al0.05 (V O4)3	NaCu4(AsO4)3	Wu, Vincent C.; Giovine, Raynald; Foley, Emily E.; Finzel, Jordan; Balasubramanian, Mahalingam; Sebti, Elias; Mozur, Eve M.; Kwon, Andrew H.; Clément, Raphaële J.	11.9077(3) 13.0741(4) 6.85184(17) 90 111.8424(19) 90	990.12	293.00	0.101325	2022	10	
140996	C 1 2/c 1	K1.71 Na1.71 Mn1.29 (Mo O4)3	NaCu4(AsO4)3	Gulyaeva, Oksana A.; Solodovnikova, Zoya A.; Solodovnikov, Sergey F.; Yudin, Vasiliy N.; Zolotova, Evgeniya S.; Komarov, Vladislav Yu.	13.0595(3) 13.7892(3) 7.2973(2) 90 111.34 90	1224.00	296.00	0.101325	2019	10	
143859	C 1 2/m 1	Li1.5 (Mn0.81 Co0.19) (Li0.61 Ni0.39)0.5 O3	Li2MnO3	Xiao, Biwei; Wang, Yichao; Tan, Sha; Song, Miao; Li, Xiang; Zhang, Yuxin; Lin, Feng; Han, Kee Sung; Omenya, Fredrick; Amine, Khalil; Yang, Xiao‐Qing; Reed, David; Hu, Yanyan; Xu, Gui‐Liang; Hu, Enyuan; Li, Xin; Li, Xiaolin	4.9400(4) 8.5512(7) 5.0271(3) 90. 109.28(6) 90.	200.45	293.00	0.101325	2021	10	
145276	P 1 21/n 1	(Ca0.116 Sr0.894)2 Mn W O6	Ba2LaRuO6(mcl)	Wong-Ng, Winnie; Yang, Yuqi; Lan, YuCheng; Liu, Guangyao; Kafle, Amrit; Liu, Weifang; Hou, Jie; Windover, Donald; Huang, Qing; Krylyuk, Sergiy; Kaduk, James A.	5.6774(4) 5.6638(4) 8.0051(4) 90. 90.062(15) 90.	257.41	293.00	0.101325	2022	10	
145277	P 1 21/n 1	(Ca0.238 Sr0.762)2 Mn W O6	Ba2LaRuO6(mcl)	Wong-Ng, Winnie; Yang, Yuqi; Lan, YuCheng; Liu, Guangyao; Kafle, Amrit; Liu, Weifang; Hou, Jie; Windover, Donald; Huang, Qing; Krylyuk, Sergiy; Kaduk, James A.	5.6725(2) 5.6460(3) 7.8990(3) 90. 89.949(13) 90.	252.98	293.00	0.101325	2022	10	
145278	P 1 21/n 1	(Ca0.343 Sr0.657)2 Mn W O6	Ba2LaRuO6(mcl)	Wong-Ng, Winnie; Yang, Yuqi; Lan, YuCheng; Liu, Guangyao; Kafle, Amrit; Liu, Weifang; Hou, Jie; Windover, Donald; Huang, Qing; Krylyuk, Sergiy; Kaduk, James A.	5.6662(2) 5.6327(2) 7.9850(4) 90. 90.029(15) 90.	254.85	293.00	0.101325	2022	10	
145279	P 1 21/n 1	(Ca0.732 Sr0.268)2 Mn W O6	Ba2LaRuO6(mcl)	Wong-Ng, Winnie; Yang, Yuqi; Lan, YuCheng; Liu, Guangyao; Kafle, Amrit; Liu, Weifang; Hou, Jie; Windover, Donald; Huang, Qing; Krylyuk, Sergiy; Kaduk, James A.	5.6637(2) 5.5412(2) 7.8934(3) 90. 89.07(8) 90.	247.69	293.00	0.101325	2022	10	
145280	P 1 21/n 1	(Ca0.880 Sr0.120)2 Mn W O6	Ba2LaRuO6(mcl)	Wong-Ng, Winnie; Yang, Yuqi; Lan, YuCheng; Liu, Guangyao; Kafle, Amrit; Liu, Weifang; Hou, Jie; Windover, Donald; Huang, Qing; Krylyuk, Sergiy; Kaduk, James A.	5.6729(2) 5.5160(2) 7.8741(3) 90. 89.059(8) 90.	246.36	293.00	0.101325	2022	10	
146507	P 1 21/c 1	(Mn (H2 O)6) Si F6	Pb4SiO4Cl4	Mikuriya, Masahiro; Watanabe, Nanami; Koyama, Yoshiki; Yoshioka, Daisuke; Ogawa, Junya; Mitsuhashi, Ryoji; Handa, Makoto	6.473(3) 9.639(5) 8.579(4) 90 100.009(7) 90	527.12	90.00	0.101325	2020	10	
